codename,puzzle,action,current_index,next_index,correctness,start_time,closed_time
carr-lane-1-CandyCrayon,sequential-c,PUZZLE,1/2/3/6/4/5/,1/2/3/5/4/6/,C/C/C/I/U/U/,45,58
carr-lane-1-CandyCrayon,sequential-c,PUZZLE,1/2/3/5/4/6/,1/2/3/4/5/6/,C/C/C/I/U/U/,69,78
carr-lane-1-CandyCrayon,sequential-c,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,83,95
carr-lane-1-CandyCrayon,sequential-c,END,"    this.hare.swing arm() /
    this.volleyball.move(TypeExpression.DOWN, 0.6) /
    this.hare.look down() /
    this.hare.getRightHip().turn(TypeExpression.FORWARD, 0.25) /
    this.hare.kick(this.volleyball) /
    this.net.turn(TypeExpression.BACKWARD, 0.25) /",5,6,0,100
carr-lane-1-CandyCrayon,dotogether-a,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/,1/-1/2/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/,14,18
carr-lane-1-CandyCrayon,dotogether-a,REFERENCE,1/-1/2/-1/-1/-1/-1/-1/,1/3/2/4/5/6/7/8/,C/I/U/U/U/U/U/U/,51,59
carr-lane-1-CandyCrayon,dotogether-a,PUZZLE,1/3/2/4/5/6/7/8/,1/3/2/4/5/6/7/8/,C/I/U/U/U/U/U/U/,87,-1
carr-lane-1-CandyCrayon,dotogether-a,REFERENCE,1/3/2/4/5/6/7/8/,1/2/3/4/5/6/7/8/,C/I/U/U/U/U/U/U/,93,97
carr-lane-1-CandyCrayon,dotogether-a,PUZZLE,1/2/3/4/5/6/7/8/,1/2/3/4/5/6/7/8/,C/C/C/C/C/C/C/C/,101,109
carr-lane-1-CandyCrayon,dotogether-a,END,"    this.penguin.say(Everyone, I'd like you to meet Derek.) /
    this.DerekTheYeti.say(Hello.) /
    this.DerekTheYeti.moveToward(this.babyPenguin2, 0.5) /
    do together / {
      this.babyPenguin1.jump back() /
      this.babyPenguin2.jump back() /
      this.babyPenguin3.jump back() /
    }
    this.penguin.say(He's harmless and very kind!) /",5,8,0,113
carr-lane-1-CandyCrayon,dotogether-n,PUZZLE,1/2/3/6/4/5/,1/2/3/5/4/6/,C/C/C/C/I/I/,53,60
carr-lane-1-CandyCrayon,dotogether-n,PUZZLE,1/2/3/5/4/6/,1/2/3/5/4/6/,C/C/C/C/C/C/,72,81
carr-lane-1-CandyCrayon,dotogether-n,END,"    this.playingCard.say(Alice was just here I promise!!) /
    this.queenOfHearts.say(We BETTER find her!) /
    do together / {
      this.queenOfHearts.walk forward() /
      this.playingCard.walk forward() /
    }
    this.alice.sneak away() /",5,6,0,84
carr-lane-1-CandyCrayon,dotogether-m,PUZZLE,1/6/4/3/5/2/8/7/,1/6/4/3/5/2/8/7/,C/C/C/C/C/C/C/C/,56,68
carr-lane-1-CandyCrayon,dotogether-m,END,"    this.hare.say(1...2...3...JUMP!) /
    do together / {
      this.pig.jump() /
      this.hare.jump() /
    }
    this.caiman.snap jaws() /
    do together / {
      this.pig.say(UH OH!) /
      this.hare.say(UH OH!) /
    }",4,8,0,72
carr-lane-1-CandyCrayon,dotogether-b,PUZZLE,1/2/3/4/5/6/,1/2/3/4/5/6/,C/C/C/C/C/C/,44,52
carr-lane-1-CandyCrayon,dotogether-b,END,"    this.troll.say(Ahhhhhh) /
    do together / {
      this.troll.sneeze and raise arms() /
      this.boat.move(TypeExpression.BACKWARD, 5.0) /
    }
    this.manatee.move(TypeExpression.UP, 0.5) /
    this.manatee.say(Bless you!) /",4,6,0,55
carr-lane-1-CandyCrayon,dotogether-c,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,45,51
carr-lane-1-CandyCrayon,dotogether-c,END,"    this.Troll.say(What's for dinner?) /
    this.Witch.say(YOU!) /
    do together / {
      this.Troll.moveTo(this.Cauldron) /
      this.Troll.raise arms and scream() /
    }
    this.Troll.turn(TypeExpression.RIGHT, 8.0) /
    this.Troll.disappear() /",4,7,0,55
carr-lane-1-CandyCrayon,dotogether-l,PUZZLE,1/2/3/6/5/4/7/,1/2/3/5/6/4/7/,C/C/C/C/C/I/U/,73,88
carr-lane-1-CandyCrayon,dotogether-l,PUZZLE,1/2/3/5/6/4/7/,1/2/3/5/6/4/7/,C/C/C/C/C/C/C/,97,106
carr-lane-1-CandyCrayon,dotogether-l,END,"    this.cheshireCat.say(Okay Alice, your turn now.) /
    this.alice.move(TypeExpression.BACKWARD, 1.0) /
    do together / {
      this.alice.move legs() /
      this.alice.move(TypeExpression.UP, 1.0) /
      this.alice.moveToward(this.cheshireCat, 3.0) /
    }
    this.alice.say(I'm stuck!) /",5,7,0,110
carr-lane-1-CandyCrayon,dotogether-d,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/,1/2/3/4/5/6/7/8/,I/U/U/U/U/U/U/U/,24,27
carr-lane-1-CandyCrayon,dotogether-d,PUZZLE,1/2/3/4/5/6/7/8/,1/2/3/4/5/6/7/8/,C/C/C/C/C/C/C/C/,85,93
carr-lane-1-CandyCrayon,dotogether-d,END,"    this.mandril.think(A treasure chest!) /
    do together / {
      this.treasureChest.getChestLid().turn(TypeExpression.BACKWARD, 0.25) /
      this.treasureChest.say(Hello!) /
    }
    do together / {
      this.mandril.turn(TypeExpression.LEFT, 0.5) /
      this.mandril.walk(10.0) /
      this.mandril.say(Ahhhhhh!) /
    }",5,8,0,97
carr-lane-1-CandyCrayon,dotogether-i,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,1/-1/3/4/-1/2/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/,45,47
carr-lane-1-CandyCrayon,dotogether-i,REFERENCE,1/-1/3/4/-1/2/-1/-1/-1/-1/,1/7/3/4/5/2/6/8/9/10/,C/C/C/C/I/U/U/U/U/U/,90,98
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/7/3/4/5/2/6/8/9/10/,1/5/3/4/8/2/9/6/7/10/,C/C/C/C/C/I/U/U/U/U/,126,138
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/5/3/4/8/2/9/6/7/10/,1/5/3/4/8/2/9/6/7/10/,C/C/C/C/I/U/U/U/U/U/,148,152
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/5/3/4/8/2/9/6/7/10/,1/6/3/4/5/2/9/7/8/10/,C/C/C/C/I/U/U/U/U/U/,158,164
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/9/7/8/10/,1/6/3/4/5/2/7/8/9/10/,C/C/C/C/C/C/C/I/I/U/,186,193
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/7/8/9/10/,1/6/3/4/5/2/7/9/8/10/,C/C/C/C/C/C/C/C/I/U/,198,205
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/7/9/8/10/,1/6/3/4/5/2/7/9/8/10/,C/C/C/C/C/C/C/I/C/U/,211,219
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/7/9/8/10/,1/6/3/4/5/2/7/9/8/10/,C/C/C/C/C/C/C/I/C/I/,222,230
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/7/9/8/10/,1/6/3/4/5/2/7/8/9/10/,C/C/C/C/C/C/C/I/C/U/,234,242
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/7/8/9/10/,1/6/3/4/5/2/7/8/9/10/,C/C/C/C/C/C/C/C/I/U/,247,254
carr-lane-1-CandyCrayon,dotogether-i,PUZZLE,1/6/3/4/5/2/7/8/9/10/,1/6/3/4/5/2/7/8/9/10/,C/C/C/C/C/C/C/C/C/C/,260,268
carr-lane-1-CandyCrayon,dotogether-i,END,"    this.tiny yeti.turnToFace(this.big yeti) /
    do together / {
      this.tiny yeti.nod() /
      this.big yeti.nod() /
    }
    this.tiny yeti.move(TypeExpression.BACKWARD, 0.5) /
    do together / {
      this.tiny yeti.jump to hammer() /
      this.big yeti.prepare to swing hammer() /
    }
    this.big yeti.power swing() /
    this.tiny yeti.fly away() /",5,10,0,272
carr-lane-1-CandyCrayon,dotogether-j,REFERENCE,1/-1/4/3/-1/-1/2/-1/-1/-1/-1/,1/-1/4/3/5/-1/2/-1/-1/-1/-1/,C/C/C/C/I/U/U/U/U/U/U/,123,132
carr-lane-1-CandyCrayon,dotogether-j,PUZZLE,1/-1/4/3/5/-1/2/-1/-1/-1/-1/,1/-1/4/3/5/-1/2/-1/-1/-1/-1/,C/C/C/C/C/I/U/U/U/U/U/,141,150
carr-lane-1-CandyCrayon,dotogether-j,PUZZLE,1/-1/4/3/5/-1/2/-1/-1/-1/-1/,1/-1/4/3/5/-1/2/-1/-1/-1/-1/,C/C/C/C/C/I/U/U/U/U/U/,161,172
carr-lane-1-CandyCrayon,dotogether-j,REFERENCE,1/-1/4/3/5/-1/2/-1/-1/-1/-1/,1/5/4/3/6/7/2/-1/-1/-1/-1/,C/C/C/C/C/I/U/U/U/U/U/,175,186
carr-lane-1-CandyCrayon,dotogether-j,PUZZLE,1/5/4/3/6/7/2/-1/-1/-1/-1/,1/7/4/3/5/6/2/-1/-1/-1/-1/,C/C/C/C/I/U/U/U/U/U/U/,211,221
carr-lane-1-CandyCrayon,dotogether-j,PUZZLE,1/7/4/3/5/6/2/-1/-1/-1/-1/,1/7/4/3/5/6/2/9/10/8/11/,C/C/C/C/C/C/C/I/I/I/U/,238,254
carr-lane-1-CandyCrayon,dotogether-j,PUZZLE,1/7/4/3/5/6/2/9/10/8/11/,1/7/4/3/5/6/2/9/10/8/11/,C/C/C/C/C/C/C/C/C/C/C/,281,298
carr-lane-1-CandyCrayon,dotogether-j,END,"    this.fox.jump out of snow() /
    do together / {
      this.snow man.skate around() /
      this.snow gal.skate around() /
    }
    this.fox.wag tail() /
    this.fox.jump on(this.snow man) /
    do together / {
      this.snow gal.twirl around() /
      this.snow gal.raise up and lower down() /
      this.snow man.skate around() /
    }
    this.fox.dive into snow() /",5,11,0,300
carr-lane-1-CandyCrayon,dotogether-f,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/,1/-1/2/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/,19,23
carr-lane-1-CandyCrayon,dotogether-f,PUZZLE,1/-1/2/-1/-1/-1/-1/-1/,1/-1/-1/2/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/,38,44
carr-lane-1-CandyCrayon,dotogether-f,PUZZLE,1/-1/-1/2/-1/-1/-1/-1/,1/-1/4/3/2/-1/-1/-1/,C/I/U/U/U/U/U/U/,51,56
carr-lane-1-CandyCrayon,dotogether-f,PUZZLE,1/-1/4/3/2/-1/-1/-1/,1/-1/4/3/2/-1/-1/-1/,C/C/C/C/I/U/U/U/,65,-1
carr-lane-1-CandyCrayon,dotogether-f,REFERENCE,1/-1/4/3/2/-1/-1/-1/,1/5/4/3/2/6/7/8/,C/C/C/C/I/U/U/U/,73,79
carr-lane-1-CandyCrayon,dotogether-f,PUZZLE,1/5/4/3/2/6/7/8/,1/5/4/3/2/6/7/8/,C/C/C/C/C/C/C/C/,135,163
carr-lane-1-CandyCrayon,dotogether-f,END,"    this.Witch.say(I will turn you to stone!) /
    do together / {
      this.Ogre.move(TypeExpression.DOWN, 0.375) /
      this.Ogre.bend knees() /
    }
    do together / {
      this.Witch.cast spell() /
      this.Ogre.getRightShoulder().turn(TypeExpression.LEFT, 0.25) /
      this.Ogre.setPaint(InstanceCreation) /
    }",7,8,0,166
carr-lane-1-CandyCrayon,dotogether-k,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,1/-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/U/,47,63
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,1/3/4/5/6/2/-1/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/U/U/U/,144,146
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/3/4/5/6/2/-1/-1/-1/-1/-1/,1/4/3/5/6/2/-1/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/U/U/U/,274,282
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/4/3/5/6/2/-1/-1/-1/-1/-1/,1/4/3/5/6/2/-1/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/U/U/U/,287,294
carr-lane-1-CandyCrayon,dotogether-k,REFERENCE,1/4/3/5/6/2/-1/-1/-1/-1/-1/,1/2/3/4/5/6/-1/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/U/U/U/,297,304
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/2/3/4/5/6/-1/-1/-1/-1/-1/,1/2/3/4/5/6/-1/-1/-1/-1/-1/,C/C/C/C/C/C/I/U/U/U/U/,310,321
carr-lane-1-CandyCrayon,dotogether-k,REFERENCE,1/2/3/4/5/6/-1/-1/-1/-1/-1/,1/2/3/4/5/6/7/-1/-1/-1/-1/,C/C/C/C/C/C/I/U/U/U/U/,323,335
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/2/3/4/5/6/7/-1/-1/-1/-1/,1/2/3/4/5/6/7/-1/-1/-1/-1/,C/C/C/C/C/C/C/I/U/U/U/,374,-1
carr-lane-1-CandyCrayon,dotogether-k,REFERENCE,1/2/3/4/5/6/7/-1/-1/-1/-1/,1/2/3/4/5/6/7/9/11/8/10/,C/C/C/C/C/C/C/I/U/U/U/,386,400
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/2/3/4/5/6/7/9/11/8/10/,1/2/3/4/5/6/7/9/11/8/10/,C/C/C/C/C/C/C/I/U/U/U/,422,-1
carr-lane-1-CandyCrayon,dotogether-k,REFERENCE,1/2/3/4/5/6/7/9/11/8/10/,1/2/3/4/5/6/7/8/11/9/10/,C/C/C/C/C/C/C/I/U/U/U/,437,449
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/2/3/4/5/6/7/8/11/9/10/,1/2/3/4/5/6/7/8/11/9/10/,C/C/C/C/C/C/C/C/C/I/C/,455,-1
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/2/3/4/5/6/7/8/11/9/10/,1/2/3/4/5/6/7/8/11/9/10/,C/C/C/C/C/C/C/C/C/I/C/,473,-1
carr-lane-1-CandyCrayon,dotogether-k,REFERENCE,1/2/3/4/5/6/7/8/11/9/10/,1/2/3/4/5/6/7/8/10/9/11/,C/C/C/C/C/C/C/C/C/I/C/,484,497
carr-lane-1-CandyCrayon,dotogether-k,PUZZLE,1/2/3/4/5/6/7/8/10/9/11/,1/2/3/4/5/6/7/8/10/9/11/,C/C/C/C/C/C/C/C/C/C/C/,502,525
carr-lane-1-CandyCrayon,dotogether-k,END,"    this.witch.cast spell() /
    do together / {
      this.cauldron.turn(TypeExpression.RIGHT, 4.0) /
      this.lid.move(TypeExpression.UP, 1.0) /
      this.poodle.move(TypeExpression.UP, 1.0) /
    }
    this.witch.lower arm() /
    this.witch.say(Whoops!) /
    do together / {
      this.troll.get scared() /
      this.poodle.bark() /
    }
    this.troll.say(eeee yikes!) /",5,11,0,546
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,-1/-1/1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/U/U/,82,91
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,-1/-1/1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,-1/-1/1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/U/U/,117,119
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,-1/-1/1/-1/-1/-1/-1/-1/-1/-1/-1/-1/,1/-1/2/-1/-1/-1/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/U/U/,121,124
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/-1/2/-1/-1/-1/-1/-1/-1/-1/-1/-1/,1/-1/3/-1/-1/-1/-1/-1/2/-1/-1/-1/,C/I/U/U/U/U/U/U/U/U/U/U/,142,145
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,1/-1/3/-1/-1/-1/-1/-1/2/-1/-1/-1/,1/-1/3/4/-1/-1/-1/-1/2/-1/-1/-1/,C/C/C/I/U/U/U/U/U/U/U/U/,154,160
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/-1/3/4/-1/-1/-1/-1/2/-1/-1/-1/,1/-1/3/-1/-1/-1/-1/-1/2/-1/-1/-1/,C/C/C/C/I/U/U/U/U/U/U/U/,168,175
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/-1/3/-1/-1/-1/-1/-1/2/-1/-1/-1/,1/-1/3/4/-1/-1/-1/-1/2/-1/-1/-1/,C/C/C/I/U/U/U/U/U/U/U/U/,182,187
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/-1/3/4/-1/-1/-1/-1/2/-1/-1/-1/,1/5/3/4/9/-1/7/8/2/-1/-1/6/,C/C/C/C/I/U/U/U/U/U/U/U/,199,205
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/9/-1/7/8/2/-1/-1/6/,1/5/3/4/9/-1/7/8/2/-1/-1/6/,C/C/C/C/I/U/U/U/U/U/U/U/,241,-1
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/9/-1/7/8/2/-1/-1/6/,1/5/3/4/7/-1/8/9/2/-1/-1/6/,C/C/C/C/I/U/U/U/U/U/U/U/,250,256
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/7/-1/8/9/2/-1/-1/6/,1/5/3/4/6/-1/9/8/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,264,270
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/-1/9/8/2/-1/-1/7/,1/5/3/4/6/-1/9/8/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,286,292
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/-1/9/8/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,300,306
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,325,-1
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,335,-1
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,337,-1
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,340,-1
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,348,353
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,358,365
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/8/10/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,376,382
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/8/10/9/2/-1/-1/7/,1/5/3/4/6/9/10/8/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,408,415
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/9/10/8/2/-1/-1/7/,1/5/3/4/6/7/10/9/2/-1/-1/8/,C/C/C/C/I/U/U/U/U/U/U/U/,419,427
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/7/10/9/2/-1/-1/8/,1/5/3/4/6/7/10/9/2/-1/-1/8/,C/C/C/C/I/U/U/U/U/U/U/U/,440,-1
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,1/5/3/4/6/7/10/9/2/-1/-1/8/,1/5/3/4/6/7/10/9/2/-1/-1/8/,C/C/C/C/I/U/U/U/U/U/U/U/,451,-1
carr-lane-1-CandyCrayon,dotogether-h,REFERENCE,1/5/3/4/6/7/10/9/2/-1/-1/8/,1/5/3/4/6/7/10/9/2/-1/-1/8/,C/C/C/C/I/U/U/U/U/U/U/U/,458,465
carr-lane-1-CandyCrayon,dotogether-h,PUZZLE,1/5/3/4/6/7/10/9/2/-1/-1/8/,1/5/3/4/6/10/8/9/2/-1/-1/7/,C/C/C/C/I/U/U/U/U/U/U/U/,466,472
