codename,puzzle,action,current_index,next_index,correctness,start_time,closed_time
compton-drew-data-BrownBear,dotogether-b,PUZZLE,1/2/4/3/5/6/,1/2/4/3/5/6/,C/C/C/C/C/C/,63,70
compton-drew-data-BrownBear,dotogether-b,END,"    this.troll.say(Ahhhhhh) /
    do together / {
      this.troll.sneeze and raise arms() /
      this.boat.move(TypeExpression.BACKWARD, 5.0) /
    }
    this.manatee.move(TypeExpression.UP, 0.5) /
    this.manatee.say(Bless you!) /",2,6,0,73
compton-drew-data-BrownBear,dotogether-e,REFERENCE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,60,62
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,63,71
compton-drew-data-BrownBear,dotogether-e,REFERENCE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,75,83
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,89,96
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,103,108
compton-drew-data-BrownBear,dotogether-e,REFERENCE,1/3/-1/2/-1/5/-1/4/6/,1/-1/4/3/2/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/U/,110,117
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/-1/4/3/2/-1/-1/-1/-1/,1/5/4/3/2/7/9/6/8/,C/C/C/C/I/U/U/U/U/,144,150
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/5/4/3/2/7/9/6/8/,1/5/4/3/2/7/9/6/8/,C/C/C/C/C/C/C/C/I/,157,165
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/5/4/3/2/7/9/6/8/,1/5/4/3/2/7/9/6/8/,C/C/C/C/C/C/C/C/C/,168,178
compton-drew-data-BrownBear,dotogether-e,END,"    this.bush.rustle() /
    do together / {
      this.Witch.getHead().turn(TypeExpression.RIGHT, 0.125) /
      this.Witch.say(What was that?) /
    }
    do together / {
      this.Troll.legs shake() /
      this.Troll.bend over() /
      this.Troll.turn(TypeExpression.RIGHT, 0.5) /
      this.Troll.think(This place is scary..) /
    }",2,9,0,182
compton-drew-data-BrownBear,dotogether-e,REFERENCE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,60,62
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,63,71
compton-drew-data-BrownBear,dotogether-e,REFERENCE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,75,83
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/3/-1/2/-1/5/-1/4/6/,1/3/-1/2/-1/5/-1/4/6/,C/I/U/U/U/U/U/U/U/,89,96
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/3/-1/2/-1/5/-1/4/6/,1/-1/4/3/2/-1/-1/-1/-1/,C/I/U/U/U/U/U/U/U/,103,108
compton-drew-data-BrownBear,dotogether-e,REFERENCE,1/3/-1/2/-1/5/-1/4/6/,1/5/4/3/2/7/9/6/8/,C/I/U/U/U/U/U/U/U/,110,117
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/-1/4/3/2/-1/-1/-1/-1/,1/5/4/3/2/7/9/6/8/,C/C/C/C/I/U/U/U/U/,144,150
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/5/4/3/2/7/9/6/8/,1/5/4/3/2/7/9/6/8/,C/C/C/C/C/C/C/C/I/,157,165
compton-drew-data-BrownBear,dotogether-e,PUZZLE,1/5/4/3/2/7/9/6/8/,1/5/4/3/2/7/9/6/8/,C/C/C/C/C/C/C/C/C/,168,178
compton-drew-data-BrownBear,dotogether-e,END,"    this.bush.rustle() /
    do together / {
      this.Witch.getHead().turn(TypeExpression.RIGHT, 0.125) /
      this.Witch.say(What was that?) /
    }
    do together / {
      this.Troll.legs shake() /
      this.Troll.bend over() /
      this.Troll.turn(TypeExpression.RIGHT, 0.5) /
      this.Troll.think(This place is scary..) /
    }",3,9,0,183
compton-drew-data-BrownBear,dotogether-d,PUZZLE,1/3/4/2/6/8/7/5/,1/2/3/4/6/8/7/5/,C/I/U/U/U/U/U/U/,60,65
compton-drew-data-BrownBear,dotogether-d,PUZZLE,1/2/3/4/6/8/7/5/,1/2/3/4/7/8/5/6/,C/C/C/C/I/U/U/U/,71,77
compton-drew-data-BrownBear,dotogether-d,PUZZLE,1/2/3/4/7/8/5/6/,1/2/3/4/7/8/5/6/,C/C/C/C/I/U/U/U/,88,93
compton-drew-data-BrownBear,dotogether-d,REFERENCE,1/2/3/4/7/8/5/6/,1/2/3/4/5/6/7/8/,C/C/C/C/I/U/U/U/,97,103
compton-drew-data-BrownBear,dotogether-d,PUZZLE,1/2/3/4/5/6/7/8/,1/2/3/4/5/6/7/8/,C/C/C/C/C/C/C/I/,110,117
compton-drew-data-BrownBear,dotogether-d,PUZZLE,1/2/3/4/5/6/7/8/,1/2/3/4/5/6/7/8/,C/C/C/C/C/C/C/C/,121,128
compton-drew-data-BrownBear,dotogether-d,END,"    this.mandril.think(A treasure chest!) /
    do together / {
      this.treasureChest.getChestLid().turn(TypeExpression.BACKWARD, 0.25) /
      this.treasureChest.say(Hello!) /
    }
    do together / {
      this.mandril.turn(TypeExpression.LEFT, 0.5) /
      this.mandril.walk(10.0) /
      this.mandril.say(Ahhhhhh!) /
    }",4,8,0,132
compton-drew-data-BrownBear,dotogether-i,PUZZLE,2/1/3/-1/-1/-1/-1/-1/-1/-1/,3/1/2/-1/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/,52,56
compton-drew-data-BrownBear,dotogether-i,PUZZLE,3/1/2/-1/-1/-1/-1/-1/-1/-1/,1/2/3/4/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/U/U/,61,64
compton-drew-data-BrownBear,dotogether-i,PUZZLE,1/2/3/4/-1/-1/-1/-1/-1/-1/,1/2/3/4/5/-1/7/6/-1/-1/,C/C/C/C/I/U/U/U/U/U/,91,95
compton-drew-data-BrownBear,dotogether-i,PUZZLE,1/2/3/4/5/-1/7/6/-1/-1/,1/2/3/4/5/6/8/7/9/10/,C/C/C/C/C/I/U/U/U/U/,112,119
compton-drew-data-BrownBear,dotogether-i,PUZZLE,1/2/3/4/5/6/8/7/9/10/,1/2/3/4/5/6/8/7/9/10/,C/C/C/C/C/C/C/C/C/C/,153,160
compton-drew-data-BrownBear,dotogether-i,END,"    this.tiny yeti.turnToFace(this.big yeti) /
    do together / {
      this.tiny yeti.nod() /
      this.big yeti.nod() /
    }
    this.tiny yeti.move(TypeExpression.BACKWARD, 0.5) /
    do together / {
      this.tiny yeti.jump to hammer() /
      this.big yeti.prepare to swing hammer() /
    }
    this.big yeti.power swing() /
    this.tiny yeti.fly away() /",4,10,0,164
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/4/3/2/-1/5/-1/,1/3/2/4/-1/5/-1/,C/I/U/U/U/U/U/,48,53
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/3/2/4/-1/5/-1/,1/3/2/5/6/4/-1/,C/I/U/U/U/U/U/,62,67
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/3/2/5/6/4/-1/,1/3/2/5/6/4/7/,C/I/U/U/U/U/U/,86,91
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/3/2/5/6/4/7/,1/3/2/4/6/5/7/,C/I/U/U/U/U/U/,98,104
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/3/2/4/6/5/7/,1/3/2/4/6/5/7/,C/I/U/U/U/U/U/,110,117
compton-drew-data-BrownBear,dotogether-l,REFERENCE,1/3/2/4/6/5/7/,1/4/3/2/6/5/7/,C/I/U/U/U/U/U/,134,142
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/4/3/2/6/5/7/,1/3/2/7/5/4/6/,C/I/U/U/U/U/U/,149,154
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/3/2/7/5/4/6/,1/3/2/7/4/5/6/,C/I/U/U/U/U/U/,161,165
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/3/2/7/4/5/6/,1/2/-1/-1/-1/3/-1/,C/I/U/U/U/U/U/,173,178
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/2/-1/-1/-1/3/-1/,1/2/3/5/6/4/7/,C/C/I/U/U/U/U/,192,199
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/2/3/5/6/4/7/,1/2/3/5/6/4/7/,C/C/C/C/C/I/U/,217,225
compton-drew-data-BrownBear,dotogether-l,PUZZLE,1/2/3/5/6/4/7/,1/2/3/5/6/4/7/,C/C/C/C/C/C/C/,234,244
compton-drew-data-BrownBear,dotogether-l,END,"    this.cheshireCat.say(Okay Alice, your turn now.) /
    this.alice.move(TypeExpression.BACKWARD, 1.0) /
    do together / {
      this.alice.move legs() /
      this.alice.move(TypeExpression.UP, 1.0) /
      this.alice.moveToward(this.cheshireCat, 3.0) /
    }
    this.alice.say(I'm stuck!) /",4,7,0,247
compton-drew-data-BrownBear,dotogether-c,PUZZLE,1/2/4/5/3/6/7/,1/2/5/4/3/6/7/,C/C/I/U/U/U/U/,49,55
compton-drew-data-BrownBear,dotogether-c,PUZZLE,1/2/5/4/3/6/7/,1/2/5/4/3/6/7/,C/C/I/U/U/U/U/,68,75
compton-drew-data-BrownBear,dotogether-c,REFERENCE,1/2/5/4/3/6/7/,1/2/5/3/4/6/7/,C/C/I/U/U/U/U/,76,81
compton-drew-data-BrownBear,dotogether-c,PUZZLE,1/2/5/3/4/6/7/,1/2/3/5/4/6/7/,C/C/I/U/U/U/U/,86,93
compton-drew-data-BrownBear,dotogether-c,PUZZLE,1/2/3/5/4/6/7/,1/2/3/5/4/6/7/,C/C/C/C/C/C/C/,107,115
compton-drew-data-BrownBear,dotogether-c,END,"    this.Troll.say(What's for dinner?) /
    this.Witch.say(YOU!) /
    do together / {
      this.Troll.moveTo(this.Cauldron) /
      this.Troll.raise arms and scream() /
    }
    this.Troll.turn(TypeExpression.RIGHT, 8.0) /
    this.Troll.disappear() /",4,7,0,119
compton-drew-data-BrownBear,dotogether-j,PUZZLE,1/-1/-1/3/-1/-1/2/-1/-1/4/-1/,1/-1/-1/3/-1/-1/2/-1/-1/4/-1/,C/C/C/C/I/U/U/U/U/U/U/,54,59
compton-drew-data-BrownBear,dotogether-j,REFERENCE,1/-1/-1/3/-1/-1/2/-1/-1/4/-1/,1/7/10/3/5/6/2/9/8/4/11/,C/C/C/C/I/U/U/U/U/U/U/,60,71
compton-drew-data-BrownBear,dotogether-j,PUZZLE,1/7/10/3/5/6/2/9/8/4/11/,1/7/9/3/5/6/2/10/8/4/11/,C/C/C/C/C/C/C/C/C/I/U/,105,119
compton-drew-data-BrownBear,dotogether-j,PUZZLE,1/7/9/3/5/6/2/10/8/4/11/,1/7/9/3/5/6/2/10/8/4/11/,C/C/C/C/C/C/C/C/C/C/C/,130,146
compton-drew-data-BrownBear,dotogether-j,END,"    this.fox.jump out of snow() /
    do together / {
      this.snow man.skate around() /
      this.snow gal.skate around() /
    }
    this.fox.wag tail() /
    this.fox.jump on(this.snow man) /
    do together / {
      this.snow gal.twirl around() /
      this.snow gal.raise up and lower down() /
      this.snow man.skate around() /
    }
    this.fox.dive into snow() /",5,11,0,151
compton-drew-data-BrownBear,repeat-ee,PUZZLE,1/2/3/4/5/,1/2/3/4/5/,C/C/C/C/C/,51,63
compton-drew-data-BrownBear,repeat-ee,END,"    this.hare.walk(5.0) /
    count 3 / {
      this.hare.knock() /
    }
    Comment /
    this.hare.say(Anyone home?) /",2,5,0,66
compton-drew-data-BrownBear,repeat-ee,PUZZLE,1/2/3/4/5/,1/2/3/4/5/,C/C/C/C/C/,51,63
compton-drew-data-BrownBear,repeat-ee,END,"    this.hare.walk(5.0) /
    count 3 / {
      this.hare.knock() /
    }
    Comment /
    this.hare.say(Anyone home?) /",2,5,0,70
compton-drew-data-BrownBear,repeat-gg,PUZZLE,1/2/3/4/5/6/7/,1/2/4/5/3/6/7/,C/C/C/C/I/U/U/,61,68
compton-drew-data-BrownBear,repeat-gg,PUZZLE,1/2/4/5/3/6/7/,1/2/3/4/5/6/7/,C/C/I/U/U/U/U/,72,78
compton-drew-data-BrownBear,repeat-gg,REFERENCE,1/2/3/4/5/6/7/,1/2/3/5/4/6/7/,C/C/C/C/I/U/U/,86,94
compton-drew-data-BrownBear,repeat-gg,PUZZLE,1/2/3/5/4/6/7/,1/2/3/4/5/6/7/,C/C/C/I/U/U/U/,101,107
compton-drew-data-BrownBear,repeat-gg,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,110,127
compton-drew-data-BrownBear,repeat-gg,END,"    this.mandril.scare ostrich() /
    this.ostrichBaby.say(AAAHHHHH!!!!) /
    count 5 / {
      this.ostrichBaby.run(3, 0.08) /
      GlobalFirstInstanceExpression.scene.ostrichBaby.turn(TypeExpression.RIGHT, 0.5) /
    }
    this.ostrichBaby.think(I guess this is the end; there's no escape!) /
    this.fade to black() /",3,7,0,130
compton-drew-data-BrownBear,repeat-m,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/I/U/U/U/,55,63
compton-drew-data-BrownBear,repeat-m,REFERENCE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/I/U/U/U/,69,77
compton-drew-data-BrownBear,repeat-m,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,85,98
compton-drew-data-BrownBear,repeat-m,END,"    this.alien.walk(0.5) /
    count 2 / {
      this.alien.kick() /
      this.flying saucer.shake() /
    }
    this.flying saucer.fly above(this.alien) /
    this.flying saucer.beam up(this.alien) /
    this.flying saucer.fly away() /",3,7,0,102
compton-drew-data-BrownBear,repeat-e,PUZZLE,-1/-1/2/1/-1/-1/-1/,1/3/2/4/-1/-1/-1/,I/U/U/U/U/U/U/,43,46
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/3/2/4/-1/-1/-1/,1/4/2/3/-1/-1/-1/,C/I/U/U/U/U/U/,57,65
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/4/2/3/-1/-1/-1/,1/4/2/3/-1/-1/-1/,C/I/U/U/U/U/U/,89,98
compton-drew-data-BrownBear,repeat-e,REFERENCE,1/4/2/3/-1/-1/-1/,1/2/3/4/-1/-1/-1/,C/I/U/U/U/U/U/,99,108
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/-1/-1/-1/,1/2/3/4/6/5/7/,C/C/C/C/I/U/U/,113,124
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/6/5/7/,1/2/3/4/7/5/6/,C/C/C/C/I/U/U/,134,147
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/7/5/6/,1/2/3/4/7/5/6/,C/C/C/C/I/U/U/,153,165
compton-drew-data-BrownBear,repeat-e,REFERENCE,1/2/3/4/7/5/6/,1/2/3/4/6/5/7/,C/C/C/C/I/U/U/,166,180
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/6/5/7/,1/2/3/4/7/5/6/,C/C/C/C/I/U/U/,191,202
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/7/5/6/,1/2/3/4/6/5/7/,C/C/C/C/I/U/U/,209,222
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/6/5/7/,1/2/3/4/5/6/7/,C/C/C/C/I/U/U/,227,238
compton-drew-data-BrownBear,repeat-e,PUZZLE,1/2/3/4/5/6/7/,1/2/3/4/5/6/7/,C/C/C/C/C/C/C/,241,256
compton-drew-data-BrownBear,repeat-e,END,"    this.curupira.walk(2.0) /
    this.curupira.getNeck().turn(TypeExpression.FORWARD, 0.125) /
    this.curupira.think(Uh oh.) /
    this.curupira.move(TypeExpression.DOWN, 4.0) /
    this.mapinguari.place hands on belly() /
    count 3 / {
      this.mapinguari.laugh() /
    }",4,7,0,262
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/6/5/3/4/9/7/8/,1/2/6/5/3/4/9/7/8/,C/C/I/U/U/U/U/U/U/,72,77
compton-drew-data-BrownBear,repeat-a,REFERENCE,1/2/6/5/3/4/9/7/8/,1/2/6/5/3/4/9/7/8/,C/C/I/U/U/U/U/U/U/,79,87
compton-drew-data-BrownBear,repeat-a,REFERENCE,1/2/6/5/3/4/9/7/8/,1/2/6/5/4/3/9/7/8/,C/C/I/U/U/U/U/U/U/,94,100
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/6/5/4/3/9/7/8/,1/2/5/4/6/3/9/7/8/,C/C/I/U/U/U/U/U/U/,108,114
compton-drew-data-BrownBear,repeat-a,REFERENCE,1/2/5/4/6/3/9/7/8/,1/2/5/4/6/3/9/7/8/,C/C/I/U/U/U/U/U/U/,122,127
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/5/4/6/3/9/7/8/,1/2/5/4/6/3/9/7/8/,C/C/I/U/U/U/U/U/U/,129,135
compton-drew-data-BrownBear,repeat-a,REFERENCE,1/2/5/4/6/3/9/7/8/,1/2/4/3/5/6/9/7/8/,C/C/I/U/U/U/U/U/U/,139,148
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/4/3/5/6/9/7/8/,1/2/3/4/6/5/9/7/8/,C/C/I/U/U/U/U/U/U/,153,159
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/3/4/6/5/9/7/8/,1/2/3/5/4/6/9/7/8/,C/C/C/C/I/U/U/U/U/,175,184
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/3/5/4/6/9/7/8/,1/2/3/4/5/6/9/7/8/,C/C/C/I/U/U/U/U/U/,189,201
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/3/4/5/6/9/7/8/,1/2/3/4/5/6/9/7/8/,C/C/C/C/C/C/I/U/U/,205,223
compton-drew-data-BrownBear,repeat-a,REFERENCE,1/2/3/4/5/6/9/7/8/,1/2/3/4/5/6/7/8/9/,C/C/C/C/C/C/I/U/U/,228,241
compton-drew-data-BrownBear,repeat-a,PUZZLE,1/2/3/4/5/6/7/8/9/,1/2/3/4/5/6/7/8/9/,C/C/C/C/C/C/C/C/C/,246,269
compton-drew-data-BrownBear,repeat-a,END,"    this.tiny yeti.run forward() /
    this.tiny yeti.steal hammer() /
    this.tiny yeti.jump above yeti() /
    count 3 / {
      this.tiny yeti.swing hammer() /
      this.big yeti.shake head() /
    }
    this.tiny yeti.fall to ground() /
    count 3 / {
      this.big yeti.cry() /
    }",3,9,0,273
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/5/7/6/-1/-1/-1/,1/2/3/4/5/7/6/8/9/10/,C/C/C/C/C/I/U/U/U/U/,114,127
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/5/7/6/8/9/10/,1/2/3/4/6/7/5/8/9/10/,C/C/C/C/C/I/U/U/U/U/,149,160
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/6/7/5/8/9/10/,1/2/3/4/5/8/6/7/9/10/,C/C/C/C/I/U/U/U/U/U/,175,183
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/5/8/6/7/9/10/,1/2/3/4/5/8/6/7/9/10/,C/C/C/C/C/I/U/U/U/U/,192,205
compton-drew-data-BrownBear,repeat-b,REFERENCE,1/2/3/4/5/8/6/7/9/10/,1/2/3/4/5/6/-1/7/8/9/,C/C/C/C/C/I/U/U/U/U/,207,219
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/5/6/-1/7/8/9/,1/2/3/4/5/6/-1/8/7/9/,C/C/C/C/C/C/I/U/U/U/,267,284
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/5/6/-1/8/7/9/,1/2/3/4/5/6/-1/7/8/9/,C/C/C/C/C/C/I/U/U/U/,293,306
compton-drew-data-BrownBear,repeat-b,REFERENCE,1/2/3/4/5/6/-1/7/8/9/,1/2/3/4/5/6/7/8/9/10/,C/C/C/C/C/C/I/U/U/U/,315,331
compton-drew-data-BrownBear,repeat-b,PUZZLE,1/2/3/4/5/6/7/8/9/10/,1/2/3/4/5/6/7/8/9/10/,C/C/C/C/C/C/C/C/C/C/,342,363
compton-drew-data-BrownBear,repeat-b,END,"    this.grey monkey.jump onto(this.couch) /
    this.grey monkey.turnToFace(this.brown monkey) /
    count 2 / {
      this.grey monkey.move arms up and down() /
      this.brown monkey.move arms up and down() /
    }
    this.grey monkey.hop side to side() /
    count 2 / {
      this.brown monkey.turn around() /
      this.brown monkey.jump forward() /
    }
    this.grey monkey.lay down() /",5,10,0,367
compton-drew-data-BrownBear,repeat-g,REFERENCE,-1/-1/-1/-1/-1/-1/-1/-1/,-1/-1/-1/-1/-1/-1/-1/-1/,I/U/U/U/U/U/U/U/,11,15
